date,min_delay,line,station
2014-05-25,0,BD,CASTLE FRANK STATION
2014-05-25,0,YU,LAWRENCE STATION
2014-05-26,0,BD,BROADVIEW STATION
2014-05-26,0,YU,FINCH STATION
2014-05-26,0,YU,DUNDAS STATION
2014-05-26,3,YU,WILSON STATION
2014-05-26,0,BD,ISLINGTON STATION
2014-05-26,0,YU,BLOOR STATION
2014-05-26,5,BD,KIPLING STATION
2014-05-26,8,YU,WELLESLEY STATION
2014-05-26,3,YU,WILSON HOSTLER
2014-05-26,4,BD,DUNDAS WEST STATION
2014-05-26,0,YU,YONGE UNIVERSITY LINE
2014-05-26,0,BD,BLOOR DANFORTH SUBWAY
2014-05-26,0,BD,DUNDAS WEST STATION
2014-05-26,0,BD,KEELE STATION
2014-05-26,0,YU,DUPONT STATION
2014-05-26,14,SRT,SCARB CTR STATION
2014-05-26,0,YU,YORKDALE STATION
2014-05-26,0,BD,BATHURST STATION
2014-05-26,3,SRT,MIDLAND STATION
2014-05-26,4,YU,QUEEN'S PARK STATION
2014-05-26,4,YU,ST GEORGE YUS STATION
2014-05-26,3,YU,UNION STATION
2014-05-26,0,BD,BLOOR DANFORTH SUBWAY
2014-05-26,3,BD,BATHURST STATION
2014-05-26,0,YU,ST CLAIR WEST STATION
2014-05-26,4,BD,KENNEDY BD STATION
2014-05-26,10,YU,EGLINTON STATION
2014-05-26,0,YU,WILSON YARD
2014-05-26,0,YU,YORK MILLS STATION
2014-05-26,0,YU,FINCH STATION
2014-05-26,0,BD,VICTORIA PARK STATION
2014-05-26,0,YU,WILSON STATION
2014-05-26,0,YU,ST GEORGE YUS STATION
2014-05-26,0,BD,JANE STATION
2014-05-26,0,YU,WILSON YARD
2014-05-26,0,YU,DUPONT STATION
2014-05-26,0,BD,CHRISTIE STATION
2014-05-26,0,YU,FINCH STATION
2014-05-26,3,BD,ST GEORGE BD STATION
2014-05-26,0,YU,LAWRENCE WEST STATION
2014-05-26,0,BD,SPADINA BD STATION
2014-05-26,0,YU,YORK MILLS STATION
2014-05-26,0,BD,KENNEDY BD STATION
2014-05-26,0,YU,LAWRENCE STATION
2014-05-26,10,BD,CHRISTIE STATION
2014-05-26,0,BD,BLOOR DANFORTH SUBWAY
2014-05-27,10,BD,ROYAL YORK STATION
2014-05-27,0,SHP,BAYVIEW STATION
2014-05-27,0,BD,KENNEDY BD STATION
2014-05-27,4,YU,ROSEDALE STATION
2014-05-27,0,BD,ISLINGTON STATION
2014-05-27,0,YU,QUEEN'S PARK STATION
2014-05-27,0,YU,LAWRENCE STATION
2014-05-27,0,BD,OSSINGTON STATION
2014-05-27,13,YU,WELLESLEY STATION
2014-05-27,0,YU,LAWRENCE STATION
2014-05-27,0,BD,KENNEDY BD STATION
2014-05-27,4,YU,ST CLAIR WEST STATION
2014-05-27,3,YU,DUNDAS STATION
2014-05-27,0,BD,KENNEDY BD STATION
2014-05-27,5,YU,ST GEORGE YUS STATION
2014-05-27,3,YU,DUNDAS STATION
2014-05-27,0,YU,DUPONT STATION
2014-05-27,0,BD,BROADVIEW STATION
2014-05-27,19,YU,SHEPPARD WEST STATION
2014-05-27,0,BD,YONGE BD STATION
2014-05-27,0,YU,ST CLAIR WEST STATION
2014-05-27,0,YU,ST ANDREW STATION
2014-05-27,0,BD,YONGE UNIVERSITY LINE
2014-05-27,5,YU,BLOOR STATION
2014-05-27,3,YU,UNION STATION
2014-05-27,0,BD,GREENWOOD STATION
2014-05-27,0,BD,BLOOR DANFORTH SUBWAY
2014-05-27,0,YU,YONGE UNIVERSITY LINE
2014-05-27,12,YU,SHEPPARD WEST STATION
2014-05-27,10,BD,OSSINGTON STATION
2014-05-27,5,BD,SHERBOURNE STATION
2014-05-27,0,BD,DUNDAS WEST STATION
2014-05-27,9,SRT,KENNEDY SRT STATION
2014-05-27,0,YU,SUMMERHILL STATION
2014-05-27,0,SHP,YONGE SHP STATION
2014-05-27,0,BD,KENNEDY BD STATION
2014-05-27,0,BD,KENNEDY BD STATION
2014-05-27,0,YU,EGLINTON STATION
2014-05-27,6,BD,KENNEDY BD STATION
2014-05-27,4,SRT,MCCOWAN STATION
2014-05-27,0,BD,GREENWOOD PORTAL
2014-05-27,0,YU,SPADINA YUS STATION
2014-05-27,13,YU,ST CLAIR STATION
2014-05-27,7,YU,ST GEORGE YUS STATION
2014-05-27,0,YU,LAWRENCE STATION
2014-05-27,0,YU,ST CLAIR WEST STATION
2014-05-27,0,YU,WILSON HOSTLER
2014-05-27,0,YU,ST ANDREW STATION
2014-05-27,0,YU,FINCH STATION
2014-05-27,0,BD,KENNEDY BD STATION
2014-05-27,0,BLOOR DANFORTH,BLOOR DANFORTH SUBWAY
2014-05-27,10,BD,KENNEDY BD STATION
2014-05-27,0,SRT,MIDLAND STATION
2014-05-27,5,YU,SHEPPARD WEST STATION
2014-05-27,0,YU,COLLEGE STATION
2014-05-27,0,,WILSON CARHOUSE
2014-05-27,0,BD,LANSDOWNE STATION
2014-05-27,3,YU,LAWRENCE WEST STATION
2014-05-27,0,YU,EGLINTON STATION
2014-05-27,4,BD,OSSINGTON STATION
2014-05-27,0,BD,JANE STATION
2014-05-27,0,YU,ST CLAIR WEST STATION
2014-05-27,0,YU,FINCH STATION
2014-05-28,0,BD,VICTORIA PARK STATION
2014-05-28,0,YU,OSGOODE STATION
2014-05-28,0,YU,LAWRENCE WEST STATION
2014-05-28,0,YU,QUEEN'S PARK STATION
2014-05-28,0,YU,ST CLAIR WEST STATION
2014-05-28,3,YU,FINCH STATION
2014-05-28,0,YU,YORK MILLS STATION
2014-05-28,4,YU,SHEPPARD WEST STATION
2014-05-28,0,YU,ST CLAIR STATION
2014-05-28,4,YU,ST CLAIR WEST STATION
2014-05-28,0,YU,YORKDALE STATION
2014-05-28,0,BD,DONLANDS STATION
2014-05-28,4,YU,ST CLAIR WEST STATION
2014-05-28,0,BD,WOODBINE STATION
2014-05-28,4,BD,VICTORIA PARK STATION
2014-05-28,0,YU,YONGE UNIVERSITY LINE
2014-05-28,0,YU,ST CLAIR WEST STATION
2014-05-28,3,YU,COLLEGE STATION
2014-05-28,0,YU,YONGE UNIVERSITY LINE
2014-05-28,0,BD,VICTORIA PARK STATION
2014-05-28,0,BD,DONLANDS STATION
2014-05-28,4,YU,FINCH STATION
2014-05-28,4,YU,FINCH STATION
2014-05-28,0,BD,BLOOR DANFORTH SUBWAY
2014-05-28,0,BD,WARDEN STATION
2014-05-28,0,YU,FINCH STATION
2014-05-28,6,BD,ST GEORGE BD STATION
2014-05-28,0,BD,SHERBOURNE STATION
2014-05-28,0,YU,YONGE UNIVERSITY LINE
2014-05-28,0,BD,DUNDAS WEST STATION
2014-05-28,0,BD,WARDEN STATION
2014-05-28,0,YU,YORK MILLS STATION
2014-05-28,0,YU,YORKDALE STATION
2014-05-28,0,YU,LAWRENCE WEST STATION
2014-05-28,0,BD,COXWELL STATION
2014-05-28,6,BD,KENNEDY BD STATION
2014-05-28,0,YU,YORKDALE STATION
2014-05-28,0,BD,KIPLING STATION
2014-05-28,0,YU,SHEPPARD WEST STATION
2014-05-28,0,SRT,MCCOWAN STATION
2014-05-28,0,BD,KENNEDY BD STATION
2014-05-28,0,BD,KENNEDY BD STATION
2014-05-28,0,BD,OLD MILL STATION
2014-05-28,6,YU,SPADINA YUS STATION
2014-05-28,0,YU,SHEPPARD WEST STATION
2014-05-28,4,YU,EGLINTON STATION
2014-05-28,0,YU,UNION STATION
2014-05-28,0,YU,QUEEN STATION
2014-05-28,0,BD,KENNEDY BD STATION
2014-05-28,3,YU,FINCH STATION
2014-05-28,0,BD,KENNEDY BD STATION
2014-05-28,0,YU,BLOOR STATION
2014-05-28,0,YU,YONGE UNIVERSITY LINE
2014-05-28,0,BD,WARDEN STATION
2014-05-28,0,YU,QUEEN STATION
2014-05-28,0,BD,BLOOR DANFORTH SUBWAY
2014-05-28,0,BD,COXWELL STATION
2014-05-28,0,YU,YORKDALE STATION
2014-05-28,5,BD,KENNEDY BD STATION
2014-05-28,0,YU,MUSEUM STATION
2014-05-28,9,YU,SPADINA YUS STATION
2014-05-28,0,YU,WELLESLEY STATION
2014-05-28,0,YU,NORTH YORK CTR STATION
2014-05-28,4,YU,QUEEN STATION
2014-05-28,0,YU,LAWRENCE STATION
2014-05-29,0,BD,VICTORIA PARK STATION
2014-05-29,0,YU,EGLINTON STATION
2014-05-29,0,YU,YORK MILLS STATION
2014-05-29,0,YU,SHEPPARD WEST STATION
2014-05-29,0,BD,BLOOR DANFORTH SUBWAY
2014-05-29,0,YU,ROSEDALE STATION
2014-05-29,0,BD,KIPLING STATION
2014-05-29,0,YU,MUSEUM STATION
2014-05-29,0,YU,ST CLAIR STATION
2014-05-29,0,,YONGE UNIVERSITY LINE
2014-05-29,0,YU,DUNDAS STATION
2014-05-29,0,BD,ISLINGTON STATION
2014-05-29,3,BD,MAIN STREET STATION
2014-05-29,0,YU,SHEPPARD WEST STATION
2014-05-29,5,SHP,YONGE SHP STATION
2014-05-29,0,BD,YONGE UNIVERSITY LINE
2014-05-29,0,YU,NORTH YORK CTR STATION
2014-05-29,0,YU,WILSON STATION
2014-05-29,0,BD,BLOOR DANFORTH SUBWAY
2014-05-29,0,YU,YONGE UNIVERSITY LINE
2014-05-29,5,YU,ST CLAIR WEST STATION
2014-05-29,9,BD,VICTORIA PARK STATION
2014-05-29,6,SRT,KENNEDY SRT STATION
2014-05-29,3,YU,WILSON STATION
2014-05-29,0,YU,YORK MILLS STATION
2014-05-29,0,BD,ISLINGTON STATION
2014-05-29,8,BD,DUNDAS WEST STATION
2014-05-29,0,YU,ROSEDALE STATION
2014-05-29,0,YU,ST CLAIR WEST STATION
2014-05-29,3,BD,BATHURST STATION
2014-05-29,0,BD,GREENWOOD STATION
2014-05-29,0,BD,GREENWOOD CARHOUSE
2014-05-29,7,YU,DAVISVILLE STATION
2014-05-29,0,YU,BLOOR STATION
2014-05-29,0,BD,KIPLING STATION
2014-05-29,5,BD,OSSINGTON STATION
2014-05-29,0,YU,ROSEDALE STATION
2014-05-29,0,BD,DUNDAS WEST STATION
2014-05-29,0,BD,ISLINGTON STATION
2014-05-29,0,YU,WILSON STATION
2014-05-29,5,SRT,MCCOWAN STATION
2014-05-29,0,YU,SPADINA YUS STATION
2014-05-29,3,BD,BAY STATION
2014-05-29,0,YU,EGLINTON WEST STATION
2014-05-29,0,YU,DAVISVILLE STATION
2014-05-29,0,BD,KIPLING STATION
2014-05-30,0,YU,ROSEDALE STATION
2014-05-30,0,BD,ST GEORGE BD STATION
2014-05-30,28,BD,ROYAL YORK STATION
2014-05-30,4,YU,ST GEORGE YUS STATION
2014-05-30,3,YU,DAVISVILLE STATION
2014-05-30,0,BD,WARDEN STATION
2014-05-30,0,BD,ROYAL YORK STATION
2014-05-30,0,BD,DUNDAS WEST STATION
2014-05-30,8,BD,CHRISTIE STATION
2014-05-30,5,BD,CASTLE FRANK STATION
2014-05-30,5,BD,KIPLING STATION
2014-05-30,0,YU,YONGE UNIVERSITY LINE
2014-05-30,0,BD,BLOOR DANFORTH SUBWAY
2014-05-30,0,YU,YONGE UNIVERSITY LINE
2014-05-30,0,SHP,SHEPPARD LINE
2014-05-30,5,BD,KENNEDY BD STATION
2014-05-30,7,YU,YORK MILLS STATION
2014-05-30,0,BD,BLOOR DANFORTH SUBWAY
2014-05-30,0,YU,YONGE UNIVERSITY LINE
2014-05-30,6,BD,BROADVIEW STATION
2014-05-30,6,YU,BLOOR STATION
2014-05-30,6,BD,ST GEORGE BD STATION
2014-05-30,0,YU,BLOOR STATION
2014-05-30,0,YU,FINCH STATION
2014-05-30,0,YU,FINCH STATION
2014-05-30,47,YU,BLOOR STATION
2014-05-30,0,YU,ST CLAIR STATION
2014-05-30,0,BD,JANE STATION
2014-05-30,0,YU,ST GEORGE YUS STATION
2014-05-30,0,YU,MUSEUM STATION
2014-05-30,0,BD,YONGE BD STATION
2014-05-30,0,YU,FINCH STATION
2014-05-30,0,BD,ROYAL YORK STATION
2014-05-30,0,YU,QUEEN'S PARK STATION
2014-05-30,0,YU,BLOOR STATION
2014-05-30,0,BD,KENNEDY BD STATION
2014-05-30,0,YU,WELLESLEY STATION
2014-05-30,0,BD,BATHURST STATION
2014-05-30,0,BD,VICTORIA PARK STATION
2014-05-30,0,YU,WILSON STATION
2014-05-30,0,YU,YONGE UNIVERSITY LINE
2014-05-30,0,YU,ROSEDALE STATION
2014-05-30,0,YU,LAWRENCE WEST STATION
2014-05-30,0,BD,COXWELL STATION
2014-05-30,0,BD,OSSINGTON STATION
2014-05-31,0,YU,FINCH STATION
2014-05-31,0,YU,BLOOR STATION
2014-05-31,3,BD,CHESTER STATION
2014-05-31,0,BD,BLOOR DANFORTH SUBWAY
2014-05-31,0,SRT,SCARB CTR STATION
2014-05-31,0,BD,KENNEDY BD STATION
2014-05-31,4,YU,SHEPPARD WEST STATION
2014-05-31,0,BD,HIGH PARK STATION
2014-05-31,8,YU,SHEPPARD WEST STATION
2014-05-31,0,YU,BLOOR STATION
2014-05-31,0,YU,WELLESLEY STATION
2014-05-31,4,YU,SHEPPARD WEST STATION
2014-05-31,0,YU,YORKDALE STATION
2014-05-31,0,BD,BLOOR DANFORTH SUBWAY
2014-05-31,0,YU,BLOOR STATION
2014-05-31,0,BD,PAPE STATION
2014-05-31,0,BD,LANSDOWNE STATION
2014-05-31,0,YU,DUPONT STATION
2014-05-31,0,YU,EGLINTON STATION
2014-05-31,0,BD,DUFFERIN STATION
2014-05-31,9,YU,SHEPPARD WEST STATION
2014-05-31,0,BD,DUNDAS WEST STATION
2014-05-31,4,YU,ST CLAIR WEST STATION
2014-05-31,0,BD,WARDEN STATION
2014-05-31,5,YU,UNION STATION
2014-05-31,10,YU,ST GEORGE YUS STATION
2014-05-31,0,YU,LAWRENCE WEST STATION
2014-05-31,3,BD,WARDEN STATION
2014-05-31,0,YU,SHEPPARD WEST STATION
2014-05-31,8,BD,RUNNYMEDE STATION
2014-05-31,4,BD,KEELE STATION
2014-05-31,0,YU,SHEPPARD WEST STATION
2014-05-31,5,SHP,YONGE SHP STATION
2014-05-31,0,BD,BLOOR DANFORTH SUBWAY
2014-05-31,0,YU,YONGE UNIVERSITY LINE
2014-05-31,0,YU,MUSEUM STATION
2014-05-31,7,BD,BROADVIEW STATION
2014-05-31,3,YU,SHEPPARD WEST STATION
2014-05-31,3,YU,WELLESLEY STATION
2014-05-31,7,BD,KENNEDY BD STATION
2014-05-31,5,YU,LAWRENCE STATION
2014-05-31,0,BD,JANE STATION
2014-05-31,4,YU,SHEPPARD WEST STATION
2014-05-31,0,YU,BLOOR STATION
2014-05-31,0,BD,KENNEDY BD STATION
2014-05-31,5,BD,BATHURST STATION
2014-06-01,0,YU,FINCH STATION
2014-06-01,11,YU,FINCH STATION
2014-06-01,4,YU,SHEPPARD WEST STATION
2014-06-01,0,YU,ST CLAIR WEST STATION
2014-06-01,3,YU,ROSEDALE STATION
2014-06-01,0,BD,CHESTER STATION
2014-06-01,0,YU,QUEEN STATION
2014-06-01,0,YU,ST CLAIR WEST STATION
2014-06-01,0,YU,LAWRENCE WEST STATION
2014-06-01,0,,TRANSIT CONTROL CENTRE
2014-06-01,0,YU,ST CLAIR STATION
2014-06-01,0,BD,COXWELL STATION
2014-06-01,0,BD,BLOOR DANFORTH SUBWAY
2014-06-01,0,YU,YONGE UNIVERSITY LINE
2014-06-01,0,BD,YONGE BD STATION
2014-06-01,4,BD,SPADINA BD STATION
2014-06-01,9,BD,KENNEDY BD STATION
2014-06-01,0,BD,WARDEN STATION
2014-06-01,0,BD,JANE STATION
2014-06-01,3,BD,BROADVIEW STATION
2014-06-01,0,BD,DUFFERIN STATION
2014-06-01,4,SHP,YONGE SHP STATION
2014-06-01,0,YU,FINCH STATION
2014-06-01,6,SHP,YONGE SHP STATION
2014-06-01,3,YU,SHEPPARD WEST STATION
2014-06-01,3,YU,ROSEDALE STATION
2014-06-01,0,YU,WILSON STATION
2014-06-01,0,BD,CHESTER STATION
2014-06-01,5,YU,SHEPPARD WEST STATION
2014-06-01,0,YU,SHEPPARD WEST STATION
2014-06-01,5,BD,OSSINGTON STATION
2014-06-01,0,YU,MUSEUM STATION
2014-06-01,0,YU,BLOOR STATION
2014-06-01,0,BD,RUNNYMEDE STATION
2014-06-01,0,BD,BLOOR DANFORTH SUBWAY
2014-06-01,10,YU,SHEPPARD WEST STATION
2014-06-01,0,BD,LANSDOWNE STATION
2014-06-02,0,BD,MAIN STREET STATION
2014-06-02,0,YU,ST CLAIR WEST STATION
2014-06-02,0,YU,WELLESLEY STATION
2014-06-02,3,YU,WELLESLEY STATION
2014-06-02,0,YU,ST CLAIR WEST STATION
2014-06-02,0,SRT,MIDLAND STATION
2014-06-02,0,YU,GLENCAIRN STATION
2014-06-02,4,BD,COXWELL STATION
2014-06-02,3,BD,DONLANDS STATION
2014-06-02,3,BD,WARDEN STATION
2014-06-02,0,BD,BLOOR DANFORTH SUBWAY
2014-06-02,0,YU,YONGE UNIVERSITY LINE
2014-06-02,0,BD,BLOOR DANFORTH SUBWAY
2014-06-02,0,YU,WILSON STATION
2014-06-02,0,YU,YONGE UNIVERSITY LINE
2014-06-02,0,BD,KIPLING STATION
2014-06-02,0,BD,YONGE BD STATION
2014-06-02,0,BD,ISLINGTON STATION
2014-06-02,0,YU,YONGE UNIVERSITY LINE
2014-06-02,8,YU,ST GEORGE YUS STATION
2014-06-02,0,BD,VICTORIA PARK STATION
2014-06-02,0,YU,GLENCAIRN STATION
2014-06-02,0,BD,MAIN STREET STATION
2014-06-02,0,BD,BLOOR DANFORTH SUBWAY
2014-06-02,6,YU,EGLINTON STATION
2014-06-02,4,SHP,YONGE SHP STATION
2014-06-02,5,BD,DONLANDS STATION
2014-06-02,0,,QUEEN STATION
2014-06-02,4,BD,GREENWOOD STATION
2014-06-02,13,BD,WOODBINE STATION
2014-06-02,0,BD,SHERBOURNE STATION
2014-06-02,5,YU,ST GEORGE YUS STATION
2014-06-02,0,YU,YONGE UNIVERSITY LINE
2014-06-02,0,YU,QUEEN STATION
2014-06-02,0,BD,DONLANDS STATION
2014-06-02,6,YU,NORTH YORK CTR STATION
2014-06-02,0,BD,KEELE STATION
2014-06-02,0,BD,CHRISTIE STATION
2014-06-02,3,YU,ST GEORGE YUS STATION
2014-06-02,0,YU,SPADINA YUS STATION
2014-06-02,0,BD,GREENWOOD YARD
2014-06-02,0,YU,WILSON STATION
2014-06-02,3,BD,SHERBOURNE STATION
2014-06-02,4,YU,SHEPPARD WEST STATION
2014-06-02,0,BD,OSSINGTON STATION
2014-06-02,0,YU,SUMMERHILL STATION
2014-06-03,0,YU,QUEEN'S PARK STATION
2014-06-03,5,BD,KENNEDY BD STATION
2014-06-03,3,BD,KEELE STATION
2014-06-03,0,YU,ST CLAIR WEST STATION
2014-06-03,0,YU,ST CLAIR WEST STATION
2014-06-03,0,BD,KEELE STATION
2014-06-03,0,BD,KIPLING STATION
2014-06-03,0,YU,DAVISVILLE STATION
2014-06-03,0,BD,KIPLING STATION
2014-06-03,0,SRT,KENNEDY SRT STATION
2014-06-03,5,BD,SPADINA BD STATION
2014-06-03,0,YU,YORK MILLS STATION
2014-06-03,0,YU,YONGE UNIVERSITY LINE
2014-06-03,0,YU,KING STATION
2014-06-03,0,BD,JANE STATION
2014-06-03,0,BD,KIPLING STATION
2014-06-03,0,BD,BLOOR DANFORTH SUBWAY
2014-06-03,0,YU,FINCH STATION
2014-06-03,0,BD,ST GEORGE BD STATION
2014-06-03,3,YU,UNION STATION
2014-06-03,0,BD,ISLINGTON STATION
2014-06-03,0,BD,BLOOR DANFORTH SUBWAY
2014-06-03,0,YU,GLENCAIRN STATION
2014-06-03,0,YU,YONGE UNIVERSITY LINE
2014-06-03,11,YU,QUEEN STATION
2014-06-03,0,YU,BLOOR STATION
2014-06-03,0,BD,MAIN STREET STATION
2014-06-03,0,YU,ST PATRICK STATION
2014-06-03,4,YU,YORKDALE STATION
2014-06-03,0,YU,DAVISVILLE STATION
2014-06-03,0,SHP,YONGE SHP STATION
2014-06-03,0,BD,WOODBINE STATION
2014-06-03,5,YU,FINCH STATION
2014-06-03,0,YU,ST CLAIR STATION
2014-06-03,0,YU,GLENCAIRN STATION
2014-06-03,9,YU,BLOOR STATION
2014-06-03,0,YU,LAWRENCE STATION
2014-06-03,0,YU,LAWRENCE WEST STATION
2014-06-03,0,BD,OSSINGTON STATION
2014-06-03,0,BD,OLD MILL STATION
2014-06-03,0,YU,ROSEDALE STATION
2014-06-03,0,YU,WILSON STATION
2014-06-03,10,BD,OLD MILL STATION
2014-06-03,3,BD,JANE STATION
2014-06-03,0,BD,BLOOR DANFORTH SUBWAY
2014-06-03,0,SHP,YONGE SHP STATION
2014-06-03,0,BD,ISLINGTON STATION
2014-06-03,9,SRT,MIDLAND STATION
2014-06-03,0,BD,JANE STATION
2014-06-03,0,YU,WILSON STATION
2014-06-03,0,YU,ST ANDREW STATION
2014-06-03,13,YU,ST ANDREW STATION
2014-06-03,0,BD,KIPLING STATION
2014-06-03,4,YU,MUSEUM STATION
2014-06-03,0,YU,EGLINTON WEST STATION
2014-06-04,0,YU,MUSEUM STATION
2014-06-04,0,BD,BLOOR DANFORTH SUBWAY
2014-06-04,0,BD,ISLINGTON STATION
2014-06-04,3,BD,ROYAL YORK STATION
2014-06-04,0,YU,LAWRENCE WEST STATION
2014-06-04,0,YU,MUSEUM STATION
2014-06-04,0,YU,YONGE UNIVERSITY LINE
2014-06-04,4,YU,EGLINTON STATION
2014-06-04,0,YU,LAWRENCE WEST STATION
2014-06-04,0,BD,YONGE UNIVERSITY LINE
2014-06-04,0,YU,EGLINTON STATION
2014-06-04,23,SRT,ELLESMERE STATION
2014-06-04,36,SRT,SCARB CTR STATION
2014-06-04,0,BD,JANE STATION
2014-06-04,3,SHP,YONGE SHP STATION
2014-06-04,0,BD,DUFFERIN STATION
2014-06-04,0,BD,BLOOR DANFORTH SUBWAY
2014-06-04,0,YU,YONGE UNIVERSITY LINE
2014-06-04,0,BD,KIPLING STATION
2014-06-04,0,YU,YORK MILLS STATION
2014-06-04,0,YU,FINCH STATION
2014-06-04,12,BD,ISLINGTON STATION
2014-06-04,8,YU,WELLESLEY STATION
2014-06-04,0,BD,GREENWOOD STATION
2014-06-04,6,BD,KENNEDY BD STATION
2014-06-04,3,YU,ST GEORGE YUS STATION
2014-06-04,3,SRT,KENNEDY SRT STATION
2014-06-04,0,YU,DUPONT STATION
2014-06-04,3,YU,UNION STATION
2014-06-04,4,YU,BLOOR STATION
2014-06-04,0,SHP,YONGE SHP STATION
2014-06-04,0,BD,JANE STATION
2014-06-04,14,YU,SPADINA YUS STATION
2014-06-04,3,YU,ROSEDALE STATION
2014-06-04,0,BD,BATHURST STATION
2014-06-04,0,YU,YONGE UNIVERSITY LINE
2014-06-04,3,YU,OSGOODE STATION
2014-06-04,0,BD,BATHURST STATION
2014-06-04,0,YU,SHEPPARD STATION
2014-06-04,0,YU,DUNDAS STATION
2014-06-05,0,YU,SHEPPARD WEST STATION
2014-06-05,0,YU,ST ANDREW STATION
2014-06-05,0,BD,LANSDOWNE STATION
2014-06-05,6,BD,HIGH PARK STATION
2014-06-05,0,BD,KEELE STATION
2014-06-05,8,BD,WARDEN STATION
2014-06-05,0,YU,YORKDALE STATION
2014-06-05,0,YU,LAWRENCE WEST STATION
2014-06-05,3,YU,SPADINA YUS STATION
2014-06-05,3,BD,HIGH PARK STATION
2014-06-05,0,BD,KIPLING STATION
2014-06-05,0,YU,YONGE UNIVERSITY LINE
2014-06-05,3,BD,COXWELL STATION
2014-06-05,0,BD,VICTORIA PARK STATION
2014-06-05,0,BD,BLOOR DANFORTH SUBWAY
2014-06-05,0,BD,ST GEORGE BD STATION
2014-06-05,13,YU,SHEPPARD WEST STATION
2014-06-05,0,YU,YONGE UNIVERSITY LINE
2014-06-05,0,BD,BLOOR DANFORTH SUBWAY
2014-06-05,0,BD,KENNEDY BD STATION
2014-06-05,4,BD,GREENWOOD STATION
2014-06-05,10,BD,OSSINGTON STATION
2014-06-05,0,BD,VICTORIA PARK STATION
2014-06-05,0,YU,LAWRENCE STATION
2014-06-05,0,BD,YONGE BD STATION
2014-06-05,0,BD,WARDEN STATION
2014-06-05,6,BD,SPADINA BD STATION
2014-06-05,12,BD,CASTLE FRANK STATION
2014-06-05,0,YU,SHEPPARD WEST STATION
2014-06-05,4,BD,WARDEN STATION
2014-06-05,3,YU,ST PATRICK STATION
2014-06-05,0,BD,CHESTER TO BROADVIEW
2014-06-05,6,SHP,YONGE SHP STATION
2014-06-05,0,YU,ST CLAIR WEST STATION
2014-06-05,3,YU,ST GEORGE YUS STATION
2014-06-05,0,BD,KIPLING STATION
2014-06-05,9,BD,WOODBINE STATION
2014-06-05,0,BD,WARDEN STATION
2014-06-05,0,YU,DUPONT STATION
2014-06-05,9,BD,WOODBINE STATION
2014-06-05,0,YU,YONGE UNIVERSITY LINE
2014-06-05,0,YU,NORTH YORK CTR STATION
2014-06-05,6,YU,ST CLAIR WEST STATION
2014-06-05,4,YU,LAWRENCE STATION
2014-06-05,0,YU,FINCH STATION
2014-06-05,0,YU,UNION STATION
2014-06-05,0,YU,COLLEGE STATION
2014-06-05,0,BD,BAY STATION
2014-06-05,0,BD,WOODBINE STATION
2014-06-06,0,YU,ST CLAIR WEST STATION
2014-06-06,0,YU,BLOOR STATION
2014-06-06,0,YU,ST CLAIR WEST STATION
2014-06-06,0,YU,FINCH STATION
2014-06-06,6,YU,SUMMERHILL STATION
2014-06-06,0,YU,FINCH STATION
2014-06-06,0,YU,FINCH STATION
2014-06-06,0,BD,KENNEDY BD STATION
2014-06-06,5,YU,LAWRENCE STATION
2014-06-06,0,YU,SHEPPARD WEST STATION
2014-06-06,0,SHP,YONGE SHP STATION
2014-06-06,0,YU,YONGE UNIVERSITY LINE
2014-06-06,0,YU,OSGOODE STATION
2014-06-06,0,BD,CHESTER STATION
2014-06-06,0,YU,YONGE UNIVERSITY LINE
2014-06-06,0,SRT,MCCOWAN STATION
2014-06-06,0,YU,WILSON STATION
2014-06-06,0,YU,QUEEN STATION
2014-06-06,0,BD,YONGE UNIVERSITY LINE
2014-06-06,3,BD,ST GEORGE BD STATION
2014-06-06,3,BD,ST GEORGE BD STATION
2014-06-06,0,BD,BLOOR DANFORTH SUBWAY
2014-06-06,0,BD,HIGH PARK STATION
2014-06-06,3,YU,BLOOR STATION
2014-06-06,0,BD,CHESTER STATION
2014-06-06,0,YU,SHEPPARD STATION
2014-06-06,0,YU,YONGE UNIVERSITY LINE
2014-06-06,0,BD,GREENWOOD PORTAL
2014-06-06,4,BD,BAY STATION
2014-06-06,0,YU,SHEPPARD WEST STATION
2014-06-06,0,YU,SHEPPARD WEST STATION
2014-06-06,0,SHP,YONGE SHP STATION
2014-06-06,0,YU,YORKDALE STATION
2014-06-06,3,YU,SHEPPARD WEST STATION
2014-06-06,4,BD,CHRISTIE STATION
2014-06-06,0,BD,KEELE STATION
2014-06-06,0,YU,ST CLAIR STATION
2014-06-06,5,BD,VICTORIA PARK STATION
2014-06-06,0,BD,BROADVIEW STATION
2014-06-06,0,BD,KENNEDY BD STATION
2014-06-06,0,YU,ROSEDALE STATION
2014-06-06,0,BD,SPADINA BD STATION
2014-06-06,6,YU,MUSEUM STATION
2014-06-06,4,YU,MUSEUM STATION
2014-06-06,0,YU,DUNDAS STATION
2014-06-06,0,BD,WOODBINE STATION
2014-06-06,0,BD,BLOOR DANFORTH SUBWAY
2014-06-06,0,BD,MAIN STREET STATION
2014-06-06,0,BD,WARDEN STATION
2014-06-06,9,BD,VICTORIA PARK STATION
2014-06-07,0,YU,ST CLAIR STATION
2014-06-07,0,BD,BLOOR DANFORTH SUBWAY
